index,Product Name,Customer Order Quantity,ECG_DESP,TUAV,PIB_CO,ISE_CO,VTOTAL_19,OTOTAL_19,ICI
2022-08-01,Material_33,1019,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_35,2328,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_36,2,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_38,338,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_39,245,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_4,2249,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_40,563,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_41,489,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_42,1282,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_43,750,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_44,105,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_45,288,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_46,456,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_47,1284,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_48,70,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_49,473,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_50,49,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_51,1377,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_52,467,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_53,101,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_54,792,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_55,112,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_56,120,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_57,48,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_58,90,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_59,323,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_6,144,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_60,144,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_61,86,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_62,150,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_63,1119,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_64,682,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_65,669,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_66,592,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_67,894,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_68,34,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_69,217,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_7,24,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_70,174,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_71,109,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_72,212,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_73,69,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_74,224,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_76,936,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_77,282,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_78,101,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_79,984,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_8,178,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_80,338,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_82,88,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_83,136,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_84,3,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-08-01,Material_9,707,1190049.8003792397,36831,11202.2311294989,78.8643217275479,18149,164916,7.1
2022-09-01,Material_1,1507,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_10,537,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_11,440,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_12,52,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_13,48,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_14,0,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_15,87,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_16,74,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_17,155,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_18,120,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_19,700,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_2,384,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_20,426,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_21,111,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_23,1302,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_24,513,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_25,355,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_3,584,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_30,169,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_31,1516,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_32,804,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_33,773,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_35,2904,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_36,2,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_38,435,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_39,171,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_4,1118,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_40,501,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_41,174,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_42,1638,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_43,460,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_44,70,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_45,360,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_46,276,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_47,644,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_48,50,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_49,189,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_50,20,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_51,1490,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_52,253,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_53,119,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_54,756,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_55,130,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_56,86,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_57,32,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_58,192,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_59,152,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_6,160,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_60,105,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_61,73,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_62,144,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_63,1282,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_64,588,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_65,840,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_66,603,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_67,1068,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_68,2,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_69,267,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_7,30,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_70,192,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_71,61,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_72,140,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_73,133,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_74,266,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_76,616,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_77,169,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_78,106,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_79,588,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_8,111,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_80,296,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_82,17,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_83,80,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-09-01,Material_9,587,1189530.8135,33843,11202.2311294989,73.51685516522518,17565,164442,7.0
2022-10-01,Material_1,767,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_10,548,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_11,380,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_12,152,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_13,168,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_14,68,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_15,14,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_16,98,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_17,251,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_18,72,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_19,715,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_2,576,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_20,678,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_21,206,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_23,2037,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_24,876,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_25,387,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_3,736,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_30,275,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_31,2238,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_32,948,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_33,716,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_35,2112,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_36,12,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_38,406,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_39,220,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_4,1323,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_40,584,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_41,481,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_42,554,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_43,540,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_44,84,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_45,384,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_46,288,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_47,550,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_48,57,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_49,103,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_50,38,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_51,1135,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_52,159,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_53,161,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_54,900,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_55,113,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_56,148,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_57,28,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_58,145,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_59,172,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_6,176,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_60,89,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_61,32,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_62,102,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_63,742,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_64,482,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_65,373,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_66,325,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_67,1033,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_69,288,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_7,36,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_70,254,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_71,259,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_72,287,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_73,54,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_74,183,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_76,880,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_77,170,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_78,110,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_79,684,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_8,99,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_80,201,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_82,236,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_83,131,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-10-01,Material_9,461,1123078.6132089826,22980,10746.3643951859,76.49968592879341,16008,165906,-0.4
2022-11-01,Material_1,770,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_10,770,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_11,300,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_12,103,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_13,192,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_14,19,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_15,127,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_16,78,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_17,228,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_18,336,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_19,1086,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_2,590,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_20,108,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_21,377,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_23,1785,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_24,973,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_25,601,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_3,808,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_30,199,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_31,1459,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_32,768,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_33,640,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_35,2450,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_36,12,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_38,440,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_39,215,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_4,2055,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_40,128,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_41,206,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_42,936,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_43,800,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_44,49,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_45,312,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_46,408,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_47,1532,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_48,156,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_49,159,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_50,26,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_51,1410,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_52,187,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_53,184,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_54,1060,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_55,106,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_56,78,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_57,24,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_58,142,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_59,293,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_6,176,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_60,106,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_61,76,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_62,180,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_63,1373,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_64,825,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_65,375,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_66,351,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_67,1115,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_68,6,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_69,317,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_7,24,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_70,463,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_71,117,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_72,177,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_73,126,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_74,202,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_76,624,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_77,214,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_78,111,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_79,912,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_8,152,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
2022-11-01,Material_80,317,1118150.0050110193,27534,10746.3643951859,74.62869111002253,16438,166966,0.08
